date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:00:50	34249/34249	---MCZ	200	added ('OK')	text/html	etag:W/%22a38d5f44f644489822efc4234893b516%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=160&sort_by=type+of+infrastructure	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements8bbb.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=160)
22:00:51	34245/34245	---MCZ	200	added ('OK')	text/html	etag:W/%222a0d6319d6166fe4e9bcaa6b474bbd68%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=160&sort_by=number+of+turbines	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements4d24.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=160)
22:00:52	34246/34246	---MCZ	200	added ('OK')	text/html	etag:W/%220dd18c9a4e1564fbea12af5b0a4dadb9%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=160&sort_by=generating+capacity	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsd780.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=160)
22:00:53	34237/34237	---MCZ	200	added ('OK')	text/html	etag:W/%225c212440f12079a348d5432dc772350a%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=160&sort_by=year+built	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements2b80.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=160)
22:00:54	1598/1598	---MC-	200	added ('OK')	text/csv	etag:W/%22c1d1dfef6f1226b1cd228bc540e65500%22	https://windexchange.energy.gov/projects/community-benefit-agreements/download?format=csv&id=178	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements/community-benefit-agreementsba12.csv	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:00:55	34214/34214	---MCZ	200	added ('OK')	text/html	etag:W/%228e3550dd1bde104b12e0bf85473e50de%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=160&page=1	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsc8f0.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=160)
22:00:56	35241/35241	---MCZ	200	added ('OK')	text/html	etag:W/%2208c529cf11e5e9da8eec9379e28d6134%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=project+name	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsd4e2.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:00:57	35322/35322	---MCZ	200	added ('OK')	text/html	etag:W/%2258bb5b17f9a5c03a0c975b8ee9877ea5%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=state&sort_dir=desc	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements5fac.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:00:58	35235/35235	---MCZ	200	added ('OK')	text/html	etag:W/%227a5b6c0abee89eb0a263050d0d7e5fcf%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=county	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements45df.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:00:59	35244/35244	---MCZ	200	added ('OK')	text/html	etag:W/%22f917cf1ef1e84d493a7996c4c8517c3e%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=form+of+benefit	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements5022.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:01:00	35244/35244	---MCZ	200	added ('OK')	text/html	etag:W/%2260a18f22a2e6e54b0047b6e2c2633f94%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=additional+form	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements5ac8.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:01:01	35251/35251	---MCZ	200	added ('OK')	text/html	etag:W/%229ecc5d839289749f9eee660a7b827772%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=type+of+infrastructure	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements2ff6.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:01:02	35247/35247	---MCZ	200	added ('OK')	text/html	etag:W/%2250972ae4bc22bd9ca236993a82561384%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=number+of+turbines	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementseaa0.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:01:03	35248/35248	---MCZ	200	added ('OK')	text/html	etag:W/%22016bb5e8e482b610abb182fbb19693cb%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=generating+capacity	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements17da.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:01:04	35239/35239	---MCZ	200	added ('OK')	text/html	etag:W/%22cda6a5df38746cc0c052473dc5013731%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&sort_by=year+built	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementse2f2.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:01:05	35216/35216	---MCZ	200	added ('OK')	text/html	etag:W/%22cc8801e850e4d947b39684e86882c99a%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=178&page=1	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsbb31.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=178)
22:01:05	713/713	---MC-	200	added ('OK')	text/csv	etag:W/%2256949ca3f4fd6e2373c1248a7932b439%22	https://windexchange.energy.gov/projects/community-benefit-agreements/download?format=csv&id=218	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements/community-benefit-agreements71ca.csv	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:07	34282/34282	---MCZ	200	added ('OK')	text/html	etag:W/%22dbc76963d019d16e315ab738dcc0f97b%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=project+name	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementseba9.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:08	34363/34363	---MCZ	200	added ('OK')	text/html	etag:W/%22858f0c21825dca9152732c8dae001aa6%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=state&sort_dir=desc	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsbd35.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:09	34276/34276	---MCZ	200	added ('OK')	text/html	etag:W/%2236c28689b09c39ce139344742dc9bc40%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=county	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements18e7.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:10	34285/34285	---MCZ	200	added ('OK')	text/html	etag:W/%22eb93bb405b22cbebeaf7a82675f63dea%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=form+of+benefit	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements83f1.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:11	34285/34285	---MCZ	200	added ('OK')	text/html	etag:W/%22ca0dc1f3c4baa5a9890ebd55f6f7a18f%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=additional+form	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements11c7.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:12	34292/34292	---MCZ	200	added ('OK')	text/html	etag:W/%223805f3d6239fcec1aa235fd09f68dabd%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=type+of+infrastructure	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements68d2.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:13	34288/34288	---MCZ	200	added ('OK')	text/html	etag:W/%22f8af9a860986e4b474be619fbb854c03%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=number+of+turbines	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements6f4f.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:14	34289/34289	---MCZ	200	added ('OK')	text/html	etag:W/%2292f063040e266b9f2ada403111d0cd48%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=generating+capacity	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements0777.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:15	34280/34280	---MCZ	200	added ('OK')	text/html	etag:W/%2259c3bff3415e0e598c5df27a74174548%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&sort_by=year+built	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements87a4.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:16	34257/34257	---MCZ	200	added ('OK')	text/html	etag:W/%226f98913a3f16c210e9f298de1c5b3e9a%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=218&page=1	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements9777.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=218)
22:01:16	663/663	---MC-	200	added ('OK')	text/csv	etag:W/%2253dc3a8933aef5781623ecd3002ccb31%22	https://windexchange.energy.gov/projects/community-benefit-agreements/download?format=csv&id=272	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements/community-benefit-agreements788a.csv	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:18	34234/34234	---MCZ	200	added ('OK')	text/html	etag:W/%22dcfb2a6cdfe2a4b52e96ccd6b0149047%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=project+name	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements6a47.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:19	34315/34315	---MCZ	200	added ('OK')	text/html	etag:W/%22e4351ba983fd270094d07eef05d6eb04%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=state&sort_dir=desc	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements6f4b.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:20	34228/34228	---MCZ	200	added ('OK')	text/html	etag:W/%228244ce053c61d63dca1fdfe3696c0ef6%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=county	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements6d5b.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:21	34237/34237	---MCZ	200	added ('OK')	text/html	etag:W/%22f458ea8d8cf29ac5213216bedc3055e1%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=form+of+benefit	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements7b19.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:22	34237/34237	---MCZ	200	added ('OK')	text/html	etag:W/%2230d9cce539655583e0d685b370073ca9%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=additional+form	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements0af1.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:23	34244/34244	---MCZ	200	added ('OK')	text/html	etag:W/%22de27c285f70fb93d3986e2c98e54d029%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=type+of+infrastructure	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsd49d.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:24	34240/34240	---MCZ	200	added ('OK')	text/html	etag:W/%22a7caef6e8c400fe6080b58760d5b17fa%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=number+of+turbines	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements4f44.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:25	34241/34241	---MCZ	200	added ('OK')	text/html	etag:W/%22f9a81fa3785264c1661328b55da8d97b%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=generating+capacity	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements8dfb.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:26	34232/34232	---MCZ	200	added ('OK')	text/html	etag:W/%22de36cdaa45281be7b1e496a04c429cec%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&sort_by=year+built	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementse4b9.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:27	34209/34209	---MCZ	200	added ('OK')	text/html	etag:W/%2209a8dd5299b551360c6eac685d16c1b1%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=272&page=1	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements97b9.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=272)
22:01:27	786/786	---MC-	200	added ('OK')	text/csv	etag:W/%22dad4653ecbcf55d91e0243c657532e5d%22	https://windexchange.energy.gov/projects/community-benefit-agreements/download?format=csv&id=38	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements/community-benefit-agreementsa3d6.csv	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:29	34342/34342	---MCZ	200	added ('OK')	text/html	etag:W/%22619d74add32c079f90a6e8ad1498c41d%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=project+name	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements2e23.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:30	34423/34423	---MCZ	200	added ('OK')	text/html	etag:W/%222608e4d2d02dea0f87419a43e7d22176%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=state&sort_dir=desc	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements09cc.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:31	34336/34336	---MCZ	200	added ('OK')	text/html	etag:W/%22969f86c5dab8cfc1e7272726b7a989c4%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=county	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements3cb4.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:32	34345/34345	---MCZ	200	added ('OK')	text/html	etag:W/%222c1383fdd1a0a330685d5c64f19585e0%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=form+of+benefit	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsb8ba.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:33	34345/34345	---MCZ	200	added ('OK')	text/html	etag:W/%22373955a6bb3aa52ddf1e7ee4ce8cc809%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=additional+form	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements3ca1.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:34	34352/34352	---MCZ	200	added ('OK')	text/html	etag:W/%22662bc393fa0c99eaae6f1c47de98fbff%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=type+of+infrastructure	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementse71e.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:35	34348/34348	---MCZ	200	added ('OK')	text/html	etag:W/%226ff39ce677572a62eae7ef97679fbea1%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=number+of+turbines	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements1bbd.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:36	34349/34349	---MCZ	200	added ('OK')	text/html	etag:W/%220781a5eb690370fc2ee8668dda6161c3%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=generating+capacity	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsdd4a.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:37	34340/34340	---MCZ	200	added ('OK')	text/html	etag:W/%22ceb71d2236a0f4c0ef94f24ed38beacc%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&sort_by=year+built	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements371d.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:38	34317/34317	---MCZ	200	added ('OK')	text/html	etag:W/%22c25d70cc08df9f05b4dd36c3da852467%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=38&page=1	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements203c.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?id=38)
22:01:39	34342/34342	---MCZ	200	added ('OK')	text/html	etag:W/%22ffc4d917f5567d6124b4cc594b88ffd7%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=53	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements3ca5.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:40	34347/34347	---MCZ	200	added ('OK')	text/html	etag:W/%2285938dc8346f55389c3af983ba4b8b94%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=159	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements4d23.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:41	35020/35020	---MCZ	200	added ('OK')	text/html	etag:W/%2224d3172102e2a90019021c90fa55b7fa%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=165	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements1258.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:42	34353/34353	---MCZ	200	added ('OK')	text/html	etag:W/%221a2eb59554b0f065a5a1ca78261cb738%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=190	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsb4d1.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:43	34348/34348	---MCZ	200	added ('OK')	text/html	etag:W/%22a52cf5820760dcb01423ccabfa271a24%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=243	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements0445.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:44	34588/34588	---MCZ	200	added ('OK')	text/html	etag:W/%2246b737ed51bf90e7c54807062ea64610%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=120	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements97d4.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:45	34505/34505	---MCZ	200	added ('OK')	text/html	etag:W/%22ab00b5a32b14f4600434aca1e5d82968%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=122	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsb4cd.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:46	35693/35693	---MCZ	200	added ('OK')	text/html	etag:W/%22b479277a69e000c31b7ce317724676e4%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=161	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementscd1a.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:47	57368/57368	---MCZ	200	added ('OK')	text/html	etag:W/%2220eb745f625be4c3b2fd1fec8d0aff82%22	https://windexchange.energy.gov/projects/community-benefit-agreements?page=6	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsc575.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=2)
22:01:48	34199/34199	---MCZ	200	added ('OK')	text/html	etag:W/%22d6ac03a042897b869ccedc406f68ddfc%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=19	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsa9bc.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:49	35162/35162	---MCZ	200	added ('OK')	text/html	etag:W/%22a8f0490d9c6ddec4ce9cca439b5d55f8%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=22	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements2e5f.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:50	34216/34216	---MCZ	200	added ('OK')	text/html	etag:W/%221e0cf6c2f0e76eca6107971569f12e4a%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=23	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements9c8a.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:51	34336/34336	---MCZ	200	added ('OK')	text/html	etag:W/%221e891e4dc9a77ea69d2ae44507016aa6%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=28	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements1434.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:52	34162/34162	---MCZ	200	added ('OK')	text/html	etag:W/%2264cffa5666971811d4fa6a32a0488eab%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=45	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements98dc.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:53	34403/34403	---MCZ	200	added ('OK')	text/html	etag:W/%2260c7a20383d24f72092e1d5d4eddbdcd%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=50	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements0c98.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:54	36367/36367	---MCZ	200	added ('OK')	text/html	etag:W/%22f1aa9c563d1f870237cdddf6551dce30%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=79	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements9421.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:55	34755/34755	---MCZ	200	added ('OK')	text/html	etag:W/%221301226c235c633dcd3de5da9e74bf59%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=87	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements1398.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:56	34214/34214	---MCZ	200	added ('OK')	text/html	etag:W/%22ff39516da0f204bf8be0565a86af822a%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=96	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements8aa8.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:57	58719/58719	---MCZ	200	added ('OK')	text/html	etag:W/%2228854d9de38a345735b7ea7a05f67a90%22	https://windexchange.energy.gov/projects/community-benefit-agreements?page=7	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements235c.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=3)
22:01:58	34702/34702	---MCZ	200	added ('OK')	text/html	etag:W/%22fc5cac6ac8760a60581f457bfcb59d09%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=100	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsb182.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:01:59	34224/34224	---MCZ	200	added ('OK')	text/html	etag:W/%220efcb06a92c69048f0e50ba017c41fbf%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=102	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements4c30.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:02:00	35003/35003	---MCZ	200	added ('OK')	text/html	etag:W/%22c7de7b0ebaf7fef148693f0e997e6ea2%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=113	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements64d0.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:02:01	35358/35358	---MCZ	200	added ('OK')	text/html	etag:W/%225ed07fe9aa145608629eb1def4ec7a3b%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=133	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsa6dd.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:02:02	34404/34404	---MCZ	200	added ('OK')	text/html	etag:W/%22b0d9dfbad4be7941a1089aab59bc3bfe%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=196	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsdbc3.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:02:03	34319/34319	---MCZ	200	added ('OK')	text/html	etag:W/%22d85b674e7474f62cd2113f3f798ede72%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=207	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsc0c1.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:02:04	34421/34421	---MCZ	200	added ('OK')	text/html	etag:W/%22b73d8adca73879d4dacf42fa2e0f5936%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=228	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsf52a.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:02:05	34483/34483	---MCZ	200	added ('OK')	text/html	etag:W/%227fefe3ca6e056f6412cd4945dce52c6a%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=287	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements6825.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:02:06	34249/34249	---MCZ	200	added ('OK')	text/html	etag:W/%22de2d728e97e81b5226f13a2c9e7de778%22	https://windexchange.energy.gov/projects/community-benefit-agreements?id=25	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreements9e43.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
22:02:07	60578/60578	---MCZ	200	added ('OK')	text/html	etag:W/%22d4fdaff008fe254f693db5dbf9929408%22	https://windexchange.energy.gov/projects/community-benefit-agreements?page=8	./wind_exchange_site20250114_215552/windexchange.energy.gov/projects/community-benefit-agreementsfdfa.html	(from https://windexchange.energy.gov/projects/community-benefit-agreements?page=4)
